Date,Timestamp,Open,High,Low,Close,Volume
20240730,00:00:00,66744.5,66966.2,65282.5,66142.8,0.407369998991499
20240731,00:00:00,66141.2,66787.1,64492.9,64595.1,0.4083237489793
20240801,00:00:00,64596.2,64890.7,63544.5,63904.1,0.24621399938178
20240808,00:00:00,57360.2,62666.2,56692.7,61662,0.550474038610165
20240809,00:00:00,61662,61715.1,59528.7,60797,0.931514962027702
20240810,00:00:00,60799.6,61434.9,60191.9,60900.9,0.208472005569547
20240811,00:00:00,60901.1,61793.2,58251.5,58684.9,0.625553999278964
20240812,00:00:00,58683.8,60671.2,57638.7,59319.9,1.30675598118523
20240813,00:00:00,59319.9,61567.7,58400.5,60566.2,1.92479695335942
20240814,00:00:00,60569.3,61726.6,58428.6,58653.1,1.71002307935887
20240815,00:00:00,58654.9,59827.5,56108.9,57517.5,0.903859389301758
20240816,00:00:00,57517.5,59803.7,57066.6,58823.8,0.715343999225752
20240817,00:00:00,58824.2,59665.9,58738.3,59454.7,0.211688721259113
20240818,00:00:00,59457.3,60235.9,58396.3,58409.7,0.326132299459495
20240819,00:00:00,58409.1,59584.1,57796.2,59430.2,0.649467320310293
20240820,00:00:00,59428.5,61385.7,58560.4,58980,0.664983749613977
20240821,00:00:00,58976.5,61800.3,58766.2,61135.2,0.693220998401557
20240822,00:00:00,61134.7,61379.7,59748,60349.2,0.639706998525526
20240823,00:00:00,60349.2,64921.9,60320.5,64026.6,0.580509000682241
20240824,00:00:00,64026.5,64464.6,63512.9,64115.9,0.295774001948985
20240825,00:00:00,64115.9,64988,63754.9,64214.2,0.196914002717563
20240826,00:00:00,64215.9,64460.6,62786.1,62807.4,0.431867998909638
20240827,00:00:00,62807.1,63180.4,58008,59407.9,0.398314218945467
20240828,00:00:00,59407.9,60181,57832.1,59001.1,0.592846996987419
20240829,00:00:00,59001.2,61134.2,58701.2,59347.4,0.586183996311547
20240830,00:00:00,59345.1,59882.9,57721.2,59050.9,0.437768004135933
20240831,00:00:00,59052.5,59381.8,58676.4,58939,0.13201800466959
20240901,00:00:00,58938.2,59028.7,57171.2,57263.8,0.320784010108127
20240902,00:00:00,57265,59375.9,57094.2,59098.3,0.473584011047024
20240903,00:00:00,59104.7,59773.6,57380.6,57447.2,0.430245011442366
20240904,00:00:00,57448.5,58484.2,55607.3,57936.2,0.574611015876371
20240905,00:00:00,57937.1,58280.7,55623.2,56142.1,0.595589017837938
20240906,00:00:00,56142.1,56962.6,52466.6,53884.9,0.502490726708175
20240907,00:00:00,53889.8,54815.2,53668,54123.4,0.309242999224352
20240908,00:00:00,54125.5,55272.1,53596.3,54830.3,0.318771996310716
20240909,00:00:00,54829.4,58018.5,54554.9,57018.6,0.412992005686647
20240910,00:00:00,57019.6,58011.2,56375.2,57605.9,0.323407005365425
20240911,00:00:00,57609.5,57955.4,55526.9,57311.8,0.427060007166347
20240912,00:00:00,57312,58518.2,57300.9,58100.2,0.418837000133408
20240913,00:00:00,58098.8,60604.9,57601.5,60478.2,0.478503996542258
20240914,00:00:00,60478.2,60594.9,59383.5,59964.2,0.135024004013758
20240915,00:00:00,59964.4,60351.3,58665.7,59096.5,0.292594999875291
20240916,00:00:00,59096.5,59171,57476.2,58178.1,0.401599998986057
20240917,00:00:00,58178.1,61295.4,57588.2,60281.7,0.425391998925988
20240918,00:00:00,60281.6,61753.2,59148.4,61728.2,0.475589997682164
20240919,00:00:00,61730.6,63838.5,61549.5,62916.7,0.522871999288327
20240920,00:00:00,62916.7,64099.5,62325.6,63145.5,0.391115002341166
20240921,00:00:00,63145.8,63526.8,62690.6,63318.9,0.233025008242294
20240922,00:00:00,63321.3,63960,62354.4,63550.8,0.314010229353171
20240923,00:00:00,63546.8,64705.9,62576.9,63302.2,0.403202003424667
20240924,00:00:00,63301.2,64647.9,62696.3,64233.6,0.24597999941011
20240925,00:00:00,64235.5,64780.2,62913.2,63119.5,0.224058049461131
20240926,00:00:00,63119.5,65793.7,62636.7,65139.8,0.418271000346522
20240927,00:00:00,65139.3,66435.1,64801.7,65723.9,0.434445000385494
20240928,00:00:00,65723.2,66204.4,65394.3,65825.7,0.215673007628538
20240929,00:00:00,65826.8,66040.8,65393.1,65569,0.262717008391064
20240930,00:00:00,65570.7,65591.3,62828.1,63293.7,0.3694669197339
20241001,00:00:00,63293.7,64088.1,60154,60774.6,0.465091014394147
20241002,00:00:00,60771.1,62327.3,59966.2,60608.3,0.485063013584295
20241003,00:00:00,60604.2,61439.7,59826.5,60718.9,0.477696014100729
20241004,00:00:00,60718.2,62446.6,60428.6,62025.6,0.406781003745436
20241005,00:00:00,62025.6,62336.7,61621.2,62023.7,0.142165001527246
20241006,00:00:00,62024.5,62936.6,61772.9,62786.1,0.216919999840229
20241007,00:00:00,62786.1,64429.7,62095.9,62188.8,0.50009949873737
20241008,00:00:00,62188.8,63161.7,61819.5,62122.1,0.542219998631026
20241009,00:00:00,62122.1,62505,60271.5,60715.3,0.394478005248402
20241010,00:00:00,60457,61271.7,58902.6,60284.5,0.347489610654179
20241011,00:00:00,60284.5,63383.1,60054.6,62453.6,0.230779003863063
20241012,00:00:00,62455.9,63410.8,62401.9,63172.3,0.143934004746598
20241013,00:00:00,63172.2,63252.3,62013.7,62838.9,0.119942000052106
20241014,00:00:00,62838.9,66433.7,62421.2,66051.2,0.341587003382756
20241015,00:00:00,66051.2,67917.2,64769.3,67039.2,0.316172999203218
20241016,00:00:00,67039.2,68380.1,66717.7,67581.5,0.240472949396366
20241017,00:00:00,67581.5,67903.9,66637.2,67388.9,0.25998800253501
20241018,00:00:00,67388.9,68965.4,67153.5,68361,0.277251005953985
20241019,00:00:00,68361,68624.2,67977.9,68336.1,0.0930820018577379
20241020,00:00:00,68336.5,69328.3,68065.6,68999.2,0.0992570003545552
20241021,00:00:00,68999.2,69486.7,66812.3,67338.9,0.241728999390148
20241022,00:00:00,67338.9,67762.1,66537.4,67388.4,0.287128005371642
20241023,00:00:00,67388.4,67413.2,65120.1,66625.7,0.338090009858661
20241024,00:00:00,66635.2,68801.6,66424.3,68164.5,0.324713669165279
20241025,00:00:00,68164.5,68731.1,65436.5,66499.4,0.34466001067176
20241026,00:00:00,66499.4,67300,66268.1,67032.9,0.15148329535804
20241027,00:00:00,67032.9,68196.2,66855,67908.4,0.246519008489031
20241028,00:00:00,67909.1,70184.6,67501.2,69882.9,0.314737002155198
20241029,00:00:00,69889.3,73572.3,69678.8,72685.4,0.361259001975213
20241030,00:00:00,72686,72900.3,71370.8,72298.2,0.321336140887242
20241031,00:00:00,72298.2,72637.1,69569.2,70162.1,0.399246993996258
20241101,00:00:00,70163.7,71558.2,68750.7,69402.1,0.541325989714096
20241102,00:00:00,69402,69826.8,68986.5,69331.7,0.199186997770084
20241103,00:00:00,69331.3,69347.7,67435.9,68734.1,0.485948888961197
20241104,00:00:00,68734.1,69457.7,66793.7,67817.2,0.614238987358476
20241105,00:00:00,67817.2,70517.2,67438.6,69343.4,0.587923989327464
20241106,00:00:00,69343.4,76446.5,69258.8,75603.1,0.933029054159485
20241107,00:00:00,75603.2,76915.4,74423.8,75888.1,0.728516058190687
20241108,00:00:00,75890.2,77219.5,75563.4,76501.6,0.407674000174211
20241109,00:00:00,76501.6,76888.7,75695.5,76650.9,0.29903400583953
20241110,00:00:00,76658.2,81469.1,76479.9,80386.8,0.872524021944628
20241111,00:00:00,80386.8,89570.4,80191.8,88724.4,0.585968998535463
20241112,00:00:00,88705.6,89941.8,85072.3,88000.9,0.816751000115346
20241113,00:00:00,88001.4,93437.7,86279.4,90464.2,0.859254607836403
20241114,00:00:00,90463.7,91770.7,86658.7,87299.7,1.14748614710291
20241115,00:00:00,87299.7,91851.7,87084.2,90993.1,0.947438999278347
20241116,00:00:00,90993.2,91755.6,90065.2,90588.2,0.478059003944963
20241117,00:00:00,90605.2,91423.2,88658.3,89829.2,0.539971000348487
20241118,00:00:00,89831.2,92609.2,89360.2,90484.2,0.973951997541008
20241119,00:00:00,90484.2,94017.7,90380.7,92401.2,0.852045201285833
20241120,00:00:00,92401.7,94929.1,91587.2,94342.2,0.760045191687102
20241121,00:00:00,94345,99037.2,94074.2,98420.2,1.12513199707882
20241122,00:00:00,98420.2,99751,97213.7,98958.9,0.948213782942105
20241123,00:00:00,98959.2,98979,97206.7,97751.7,0.354296004084972
20241124,00:00:00,97750.2,98644.2,95773.2,97999.7,0.588639900081198
20241125,00:00:00,98000.7,98942.7,92567,92971.7,0.842078960594844
20241126,00:00:00,92972.2,94975.7,90697.7,91880.7,0.77112436081843
20241127,00:00:00,91881.5,97334.8,91718.2,95934.7,0.599843990693444
20241128,00:00:00,95935.2,96642.2,94650.7,95639.7,0.425874401837646
20241129,00:00:00,95640.7,98713.7,95380.7,97425.4,0.617239999233334
20241130,00:00:00,97425.4,97444.5,96100.2,96448.7,0.446717001916113
20241201,00:00:00,96447.7,97830.8,95735.7,97240.2,0.605049799935941
20241202,00:00:00,97239.2,98173.7,94386.2,95835.7,0.895435997739241
20241203,00:00:00,95831.7,96280.7,93567.7,95899.2,0.47971300279869
20241204,00:00:00,95900.2,99224.2,94636.7,98737.2,0.411692221107443
20241205,00:00:00,98723.7,103627.2,91983.6,97028.2,0.678137037686749
20241206,00:00:00,97026.2,102067.7,96481.4,99826.2,0.573099916330627
20241207,00:00:00,99826.2,100517.4,98950.2,99908.7,0.289715010247164
20241208,00:00:00,99907.7,101378.5,98727.7,101146.7,0.227616005361142
20241209,00:00:00,101145.7,101232.7,94229.2,97327.2,0.406809048980666
20241210,00:00:00,97327.2,98248.2,94257.8,96620.2,0.53078559866043
20241211,00:00:00,96624.1,101925.7,95702.7,101149.8,0.415271998951539
20241212,00:00:00,101158.6,102529.2,99267.8,99999.7,0.420876568937387
20241213,00:00:00,99999.2,101885.4,99206.2,101363.6,0.353121999859013
20241214,00:00:00,101363.6,102584.9,100535.8,101334.9,0.228134008068537
20241215,00:00:00,101334.9,105045.2,101160.9,104388.8,0.211933046348772
20241216,00:00:00,104393.4,107781.7,103272.4,106059.8,0.438394998893273
20241217,00:00:00,106059.3,108301.3,105313.1,106116.2,0.413387998956296
20241218,00:00:00,106118.2,106463.2,99988.1,100140.1,0.505104998725528
20241219,00:00:00,100143,102731.1,95517.5,97338.9,0.643403318375613
20241220,00:00:00,97338.1,98088.6,92110.5,97699.9,0.623915001365276
20241221,00:00:00,97699.9,99531.4,96304.3,97164.9,0.473558016740981
20241222,00:00:00,97172,97322.8,94117.8,95062.3,0.483260316069285
20241223,00:00:00,95058.2,96413.5,92350.5,94730.6,0.530413248661175
20241224,00:00:00,94735.7,99398.2,93424.7,98529.3,0.443187398230435
20241225,00:00:00,97909.2,99429.7,97494.7,99305.4,0.241785005572638
20241226,00:00:00,99315.2,99832.1,95064.7,95634.3,0.47026114922809
20241227,00:00:00,95634.3,97270,93256,94106.7,0.452464000913551
20241228,00:00:00,94106.6,95469,93942.9,95065.7,0.218561207722715
20241229,00:00:00,95065.2,95104.9,92832.2,93532.1,0.233998377454358
20241230,00:00:00,93531.7,94868.5,91278.7,92581.1,0.474650995019601
20241231,00:00:00,92586,96099.2,91877.4,95565.4,0.300597994668351
20250101,00:00:00,94097.3,94895.8,93408.3,94350.2,0.188558999526776
20250102,00:00:00,94358.2,97709.7,94124.2,96858.3,0.481596997116412
20250103,00:00:00,96859.4,98914.7,95983.7,98074.7,0.363111000658137
20250104,00:00:00,98074.6,98695.9,97459.2,98144.7,0.299553010589079
20250105,00:00:00,98145.3,98783.9,97184.9,98312.1,0.298418009772831
20250106,00:00:00,98312.4,102462.1,97878.2,102227.2,0.47631799879764
20250107,00:00:00,102227.9,102684,96074.1,96908.4,0.441053319314463
20250108,00:00:00,96906.1,97213.3,92435.5,95012.1,0.511548098993593
20250109,00:00:00,95007.9,95305.5,91157.1,92511.6,0.623639988164086
20250110,00:00:00,92511,95797.8,92184.6,94636,0.687581184947021
20250111,00:00:00,94636.3,94918.5,93759.8,94504.8,0.334096999190933
20250112,00:00:00,94504.8,95318.7,93605.2,94472.4,0.346154998622751
20250113,00:00:00,94472.6,95831.9,89161.4,94478.8,0.843940978832052
20250114,00:00:00,94477.5,97312.1,94296.6,96496.7,0.56745798877364
20250115,00:00:00,96498.1,100677.8,96429,100475.5,0.419736999003817
20250116,00:00:00,100476.9,100831.4,97267,99934.7,0.445887998982471
20250117,00:00:00,99940.2,105898.8,99885.4,104041.9,0.43189200121833
20250118,00:00:00,104041.9,104868,102168.3,104369.9,0.394128413940294
20250119,00:00:00,104369.9,106249.3,99501.9,101196.3,0.574771957676989
20250120,00:00:00,101196.3,109285.6,99425.2,102103.1,0.867224579807262
20250121,00:00:00,102103,107243.9,100035.6,106112.9,0.633373999554351
20250122,00:00:00,106113.4,106366.2,103286.6,103626.9,0.428223999064812
20250123,00:00:00,103626.4,106829.1,101193.8,103887.4,0.543061388649245
20250124,00:00:00,103886.5,107131.7,102717.6,104798.4,0.520551000331125
20250125,00:00:00,104802.7,105228.8,104042.2,104668.4,0.148146005141371
20250126,00:00:00,104668.5,105397.3,102441.9,102558.9,0.223055004990783
20250127,00:00:00,102558.9,103202.4,97682.7,102026.1,0.729107698162274
20250128,00:00:00,102027.7,103721.4,100173.7,101252.9,0.431543998911366
20250129,00:00:00,101241,104756.2,101237.9,103708.9,0.403018998983498
20250130,00:00:00,103708.8,106419.4,103264.3,104702.7,0.354802999105573
20250131,00:00:00,104701.1,106036.4,101464.8,102349.2,0.347850000659946
20250201,00:00:00,102349.2,102716.5,100194.7,100563.7,0.247969658533797
20250202,00:00:00,100563.7,101394.7,96126.1,97632.9,0.616507015351544
20250203,00:00:00,97633.5,102529.9,91450.7,101417.4,0.769883398059065
20250204,00:00:00,101417.6,101757.8,96109.7,97711.7,0.745502992755256
20250205,00:00:00,97711.7,99165.2,96106.7,96538.7,1.15962569148892
20250206,00:00:00,96538.7,99099.7,95650.1,96522.4,0.97289817864673
20250207,00:00:00,96526.8,100169.9,95580.2,96471.9,0.495505400815162
20250208,00:00:00,96471.8,96853.9,95629.9,96411.1,0.244453007709126
20250209,00:00:00,96411.1,97277.1,94673.8,96439.8,0.258571006756483
20250210,00:00:00,96439.8,98313,95234.1,97406.9,0.409382998970159
20250211,00:00:00,97406.3,98485.7,94805.4,95730,0.45606459886012
20250212,00:00:00,95729.8,98068.4,94049.4,97831.6,0.478590498796969
20250213,00:00:00,97831.9,98054.4,95169.8,96589.4,0.530688048661506
20250214,00:00:00,96590.2,98839.4,96254.4,97443.9,0.405102000335319
20250215,00:00:00,97442.8,97932.8,97165.7,97531.8,0.208779007384692
20250216,00:00:00,97531.4,97672.8,96025.7,96080.8,0.211856006535982
20250217,00:00:00,96075.5,96940.8,95154.8,95701.8,0.524827011386606
20250218,00:00:00,95702.8,96645.8,93264.8,95539.8,0.907847030736775
20250219,00:00:00,95540.8,96840.1,94937.8,96565.8,0.640186021220416
20250220,00:00:00,96598.9,98690.9,96338.8,98262.8,0.579842019227726
20250221,00:00:00,98261.8,99438.8,94732.8,96091.9,0.760141023601136
20250222,00:00:00,96107.9,96919.4,95708,96517,0.114468004048831
20250223,00:00:00,96520.1,96614.8,95178.8,96188.8,0.201108004395792
20250224,00:00:00,96189.8,96418.8,91255.8,91454.9,0.824611277620902
20250225,00:00:00,91453.8,92438.8,85899.8,88539.9,0.819022160846465
20250226,00:00:00,88540,89268.3,82054.8,84038.8,1.01740862733307
20250227,00:00:00,84043.8,86915.8,82542.8,84544.8,1.30292676853734
20250228,00:00:00,84547.8,85057.9,78151.8,84232.6,1.11196118865509
20250301,00:00:00,84234.8,86469.8,83707.4,85958.8,0.323878011444776
20250302,00:00:00,85946.8,95029.8,84956.8,94199.8,1.0770630349939
20250303,00:00:00,94193.8,94354.8,84995.8,86090.8,1.68642958335726
20250304,00:00:00,86091.8,88907.2,81462.4,87214.8,1.44625500849452
20250305,00:00:00,87215.1,90954.8,86335.2,90581.3,0.621271998364591
20250306,00:00:00,90583.5,92767,87771.3,89887.6,0.620820998336058
20250307,00:00:00,89885.8,91217.5,84640.8,86695.8,0.650573000473742
20250308,00:00:00,86691.8,86798.2,85144.3,86141.5,0.228811008022149
20250309,00:00:00,86141.4,86414.9,79979.7,80678.9,0.452869618292051
20250310,00:00:00,80679.2,83964.9,77383.2,78529.9,0.669351778263321
20250311,00:00:00,78528.7,83566.8,76573.6,82871.5,0.668850998372818
20250312,00:00:00,82871.6,84395.9,80549.8,83636.3,0.62661499846854
20250313,00:00:00,83632,84270.6,79886.5,81053.4,0.624140998473649
20250314,00:00:00,81070.1,85270.4,80721.8,83924.7,0.527260920094989
20250315,00:00:00,83924.7,84625.3,83553.4,84286.3,0.167322005918322
20250316,00:00:00,84300.5,85027.2,81950.2,82539.1,0.244659007851624
20250317,00:00:00,82539.3,84710.4,82403.8,83975.6,0.474766998836003
20250318,00:00:00,83979.5,83986.1,81091.2,82664.3,0.473309998826153
20250319,00:00:00,82664.2,86986.6,82510.4,86843.7,0.466564998822378
20250320,00:00:00,86844.2,87442.4,83578.4,84149.9,0.532680648655504
20250321,00:00:00,84149.1,84780.2,83086.1,83996.8,0.402194999756375
20250322,00:00:00,83992.8,84452.6,83597.8,83789.2,0.109911003801244
20250323,00:00:00,83786.9,86070.9,83740.3,86044.3,0.193870006148245
20250324,00:00:00,86046.6,88753.9,85500.3,87477.9,0.413834998955736
20250325,00:00:00,87477.4,88519,86271.8,87399.8,0.387156999022864
20250326,00:00:00,87396.3,88259.5,85819.1,86875.8,0.378569999044885
20250327,00:00:00,86877,87727.1,85781.3,87177.6,0.370564999064754
20250328,00:00:00,87174.5,87454.4,83503.7,84316.7,0.436919999707698
20250329,00:00:00,84320.9,84519,81557.7,82551.7,0.192708006032717
20250330,00:00:00,82559.3,83443.8,81538.2,82338.9,0.15975300406194
20250331,00:00:00,82352.4,83899.9,81260.5,82518,0.237001499401877
20250401,00:00:00,82516.9,85496.4,82388.9,85152.6,0.205275999478772
